chapter,verse,abenaki,english,french
7,10,"Wz8mi Moses idam, Kwsilawiha kmit8gwes ta kigawes; ta awani majalmekwzowim8da wmit8kwsa ala wigawessa sazamhowalmekwzowi machinach.","For Moses said, Honour thy father and thy mother; and, Whoso curseth father or mother, let him die the death.","En effet, Moïse a dit : Honore ton père et ta mère. Et encore : Celui qui maudit son père ou sa mère sera mis à mort."
7,11,"Kiuw8 kanwa kdidamebba, awani hl8da wmit8kwsa ala wigawessa, magaw8gan, ni idamowik, magaw8gan t8niba waji kizi wl8bamianban, p8batamawakat8zo; tbalmezoji.","But ye say, If a man shall say to his father or mother, It is Corban, that is to say, a gift, by whatsoever thou mightest be profited by me; he shall be free.","Et vous, vous dites : 'Supposons qu'un homme déclare à son père ou à sa mère : Les ressources qui m'auraient permis de t'aider sont corbane, c'est-à-dire offrande sacrée.'"
7,12,Ta ni 8da mina kolaldamaw8wn8 kagwi wdellilihon wmit8kwsa ala wigawessa;,And ye suffer him no more to do ought for his father or his mother.,"Vous l'autorisez à ne plus rien faire pour son père ou sa mère,"
7,13,"Kdelliton8 Tabaldak wgellozw8gan waji 8da kagweswinnokw alalokaik kiuw8 kmit8jmow8ganow8, enni kilw8w8 kiztoakw; ta msaldol kdagil kagwessol alalokaagwil ni ahalikkil.","Making the word of God of none effect through your tradition, which ye have delivered: and many such like things do ye.",et vous annulez la parole de Dieu par la tradition que vous transmettez. Et vous faites beaucoup de choses du même genre.
7,14,"Ni kizi kizi wikwim8t mziwi pm8zowinnoa, ni wdihl8n, kitawikw mziwi, ta wawtamokw:","And when he had called all the people unto him, he said unto them, Hearken unto me every one of you, and understand:","Il appela de nouveau la foule et lui dit : Écoutez-moi tous, et comprenez bien."
7,15,"Ondatam8 kagwi kwajmatak wji awani, t8ni pidigaik agmak kiziba agwjagihogot: kagwessoldaki waji sahosaigil agmak, nilil agwjagihogojil awani.","There is nothing from without a man, that entering into him can defile him; but the things which come out of him, those are they that defile the man.","Rien de ce qui est extérieur à l'homme et qui pénètre en lui ne peut le rendre impur. Mais ce qui sort de l'homme, voilà ce qui rend l'homme impur."
7,16,"Awani wtawagwida waji nodak, nodach.","If any man have ears to hear, let him hear.","Si n'importe quel homme ont des oreilles à entendre, laissez-le entendent."
7,17,"Ni kizi pidigat wigw8mek, wadosat pm8wz8winnowikok, ni oskinnoma wnadodm8gon ni wji nolmi klozwogan.","And when he was entered into the house from the people, his disciples asked him concerning the parable.","Alors il leur dit : Ainsi, vous aussi, vous êtes incapables de comprendre ? Ne voyez-vous pas que tout ce qui entre dans l'homme, en venant du dehors, ne peut pas le rendre impur,"
7,18,"Ni achi kilw8w8 adoji nanat8wi wawtamakw? Onda kowawinamown8 ali t8nitta kagwi kwajmiwi waji pidigakad8got awani 8dahaba kizi nipskihogokw,","And he saith unto them, Are ye so without understanding also? Do ye not perceive, that whatsoever thing from without entereth into the man, it cannot defile him;","Alors il leur dit : Ainsi, vous aussi, vous êtes incapables de comprendre ? Ne voyez-vous pas que tout ce qui entre dans l'homme, en venant du dehors, ne peut pas le rendre impur,"
7,19,"Wz8mi 8da pidigaiwi wlaw8ganek, wibiwitta wlagzik, ni li sahosao pakajiwi, pakit8zo akwjikasik mijw8ganowik.","Because it entereth not into his heart, but into the belly, and goeth out into the draught, purging all meats?","parce que cela n'entre pas dans son coeur, mais dans son ventre, pour être éliminé ? C'est ainsi que Jésus déclarait purs tous les aliments."
7,20,"Ni wdidamen, enni t8ni wadosaik pm8wzowinnok, ni agwjagihogot awani.","And he said, That which cometh out of the man, that defileth the man.","Il leur dit encore : Ce qui sort de l'homme, c'est cela qui le rend impur."
7,21,"Wz8mi al8mek, wlaw8ganow8k pm8wzowinnoak ni wadosaik majikkil lidah8zw8ganal, azogw8ganal, kiwhlow8ginal, nhlikaw8ganal.","For from within, out of the heart of men, proceed evil thoughts, adulteries, fornications, murders,","Car c'est du dedans, du coeur de l'homme, que sortent les pensées perverses : inconduite, vols, meurtres,"
7,22,"Kmodnaw8ganal, wz8mawwlekww8gan, majigw8gan, nbakadasw8gan, maji kiwhlochowaldamw8gan, eskoawai msizekw, nipskidw8gan, kzalzow8gan, wan8daminaw8gan.","Thefts, covetousness, wickedness, deceit, lasciviousness, an evil eye, blasphemy, pride, foolishness:","adultères, cupidités, méchancetés, fraude, débauche, envie, diffamation, orgueil et démesure."
7,23,Mziwi ulil majikkil wdosawwel al8mek ta wdagwjagihogonal awani.,"All these things come from within, and defile the man.","Tout ce mal vient du dedans, et rend l'homme impur."
7,24,"Ni ni oji wan8gin, ni wdellosan waji m8jatak Tyre ta Sidon, ni wbidigan wigw8mek, ni 8da wdachwaldamowen awani owawaldamen: 8zoka 8dahaba kizi k8thlikwziwissa.","And from thence he arose, and went into the borders of Tyre and Sidon, and entered into an house, and would have no man know it: but he could not be hid.","En partant de là, Jésus se rendit dans la région de Tyr. Il était entré dans une maison, et il voulait que personne ne sache qu'il était là ; mais il ne réussit pas à se cacher."
7,25,"T8nba pazgo phanem wdoziza maji niwaskwa abit8goza, nodak kadwi wihl8mek Sazos, ni wbai8n ta ni wdellak8lzin kwahliwi wzidikok.","For a certain woman, whose young daughter had an unclean spirit, heard of him, and came and fell at his feet:","En effet, la mère d'une petite fille possédée par un esprit mauvais avait appris sa présence, et aussitôt elle vint se jeter à ses pieds."
7,26,"Phanem Greekiskwait, Syropheniani ngwetkamigzowinnok wadjiawit; owinwam8 sazosa wajiba madah8ndoa wji kadakat wdozizek,","The woman was a Greek, a Syrophenician by nation; and she besought him that he would cast forth the devil out of her daughter.","Cette femme était païenne, de nationalité syro-phénicienne, et elle lui demandait d'expulser le démon hors de sa fille."
7,27,"Sazos 8zoka wdihl8, chigitawa aw8ssisak ntami owamipin8; wzo[sic]mi 8da wl8man8gwadowi wikwnemmaw8n awossisak wbokwaziganemw8 ni lakaw8n almossak.","But Jesus said unto her, Let the children first be filled: for it is not meet to take the children's bread, and to cast it unto the dogs.","Il lui dit : Laisse d'abord les enfants manger à leur faim, car il n'est pas bien de prendre le pain des enfants pour le donner aux petits chiens."
7,28,"Ni wd8zidamon ta wdihl8n, nigaki nz8gm8n; 8zokanawa almossak nagwiwi tawipodik wdalip8w8 aw8ssiak paiap8h8diji.","And she answered and said unto him, Yes, Lord: yet the dogs under the table eat of the children's crumbs.","Mais elle lui répliqua : C'est vrai, Seigneur, mais les petits chiens, sous la table, mangent les miettes des petits enfants. Alors il lui dit :"
7,29,"Ni Sazos wdihl8n, ali ni idaman, m8m8ji, madah8ndo kizi oji m8jin kdozek.","And he said unto her, For this saying go thy way; the devil is gone out of thy daughter.","A cause de cette parole, va : le démon est sorti de ta fille."
7,30,"Ni pai8t owigw8mek wdelli mskamen ali madah8ndo kizi m8jit, ni wdoza wdellessinlin abonek.","And when she was come to her house, she found the devil gone out, and her daughter laid upon the bed.","Elle rentra à la maison, et elle trouva l'enfant étendue sur le lit : le démon était sorti d'elle."
7,31,"Ni Sazos, waji m8jit wikwtak Tyre ta Sidon. ni wdali pai8n sobagok Galilee, nansawkamigiwi wdoji pkagakamen Decapolis.","And again, departing from the coasts of Tyre and Sidon, he came unto the sea of Galilee, through the midst of the coasts of Decapolis.","Jésus quitta la région de Tyr ; passant par Sidon, il prit la direction du lac de Galilée et alla en plein territoire de la Décapole."
7,32,Ni wbadaw8n8 pazgoa awanihi kagaps8liji ta nanat8waliji; ni owinwam8n8 waji n8zn8t.,"And they bring unto him one that was deaf, and had an impediment in his speech; and they beseech him to put his hand upon him.","On lui amène un sourd-muet, et on le prie de poser la main sur lui."
7,33,"Ni oji m8jal8n adalalmek wdellosal8a paliwi, ni wbonnem wbeskalj8wanal na wtawagok, ni wzesgwia ta wn8znemmaw8n wilalo;","And he took him aside from the multitude, and put his fingers into his ears, and he spit, and touched his tongue.","Jésus l'emmena à l'écart, loin de la foule, lui mit les doigts dans les oreilles, et, prenant de la salive, lui toucha la langue."
7,34,"Ni al8bit spemkik, wmissi nasan, ni wdihl8n, Ephphatha, ni idamowik t8wdangwezi.","And looking up to heaven, he sighed, and saith unto him, Ephphatha, that is, Be opened.","Puis, les yeux levés au ciel, il soupira et lui dit : Effata !, c'est-à-dire : Ouvre-toi !"
7,35,Nitta wtawagol t8wdangwat ta wilalwatakw 8pkwengwat ni olidbi nt8wan.,"And straightway his ears were opened, and the string of his tongue was loosed, and he spake plain.","Ses oreilles s'ouvrirent ; aussitôt sa langue se délia, et il parlait correctement."
7,36,Ni wgelhamaw8n waji 8da awanihi hl8dikw: kanwa awasiwi ali klahamaw8t wibiwi awasiwi wdelli mamhlawi sissa wawihadon8 ;,"And he charged them that they should tell no man: but the more he charged them, so much the more a great deal they published it;","Alors Jésus leur recommanda de n'en rien dire à personne ; mais plus il le leur recommandait, plus ils le proclamaient."
7,37,"Ni wb8b8ziji 8shagaldamn8, idamok, Mziwi Kagwi olidbalok8damen; wdellih8n kagaps8liji waji nodamellit, ta nanat8waliji waji nt8walit.","And were beyond measure astonished, saying, He hath done all things well: he maketh both the deaf to hear, and the dumb to speak.","Très vivement frappés, ils disaient : Tout ce qu'il fait est admirable : il fait entendre les sourds et parler les muets."
8,1,"Ni tojiwi adoji kinalmek, ta ali 8da waj8n8zinok kagwi mij8zik, Sazos owikwim8n oskinnoma, ta wdihl8,","In those days the multitude being very great, and having nothing to eat, Jesus called his disciples unto him, and saith unto them,","En ces jours-là, comme il y avait de nouveau une grande foule de gens, et qu'ils n'avaient pas de quoi manger, Jésus appelle à lui ses disciples et leur dit :"
8,2,"Ngetm8gidah8m8k ugik masalkik, wz8mi kizi nnessogwni wijihlamgok ni 8da kagwi owaj8nmown8 mijihidit.","I have compassion on the multitude, because they have now been with me three days, and have nothing to eat:","J'ai pitié de cette foule, car depuis trois jours déjà ils sont avec moi, et n'ont rien à manger."
8,3,"Ni mchilawai li m8jagimoga owigw8miko8k, nawad8wdiaba tali 8lohomok; wz8mi nahwheji n8wadoga wdosak.","And if I send them away fasting to their own houses, they will faint by the way: for divers of them came from far.","Si je les renvoie chez eux à jeun, ils vont défaillir en route ; or, quelques-uns d'entre eux sont venus de loin."
8,4,"Ni oskinnoma wd8zidamgon, T8niba awani wadn8t pkwazigana waji kizi wamipothl8t uhi udali pizwakamigok?","And his disciples answered him, From whence can a man satisfy these men with bread here in the wilderness?","Ses disciples lui répondirent : Où donc pourra-t-on trouver du pain pour qu'ils en mangent à leur faim, dans ce désert ?"
8,5,"Ni wnedotmaw8n, Kaswakpekwgwa pkwaziganak kowaj8n8ba? Ni wdidamenn8, t8baw8z.","And he asked them, How many loaves have ye? And they said, Seven.",Il leur demanda : Combien de pains avez-vous ? Ils lui dirent : Sept.
8,6,"Ni wdellagim8n pm8wzowinnoa waji mamakaboldihidit kigk: ni odn8n nihi t8baw8z pkwazigana, ni wdalamizin, ni wzekwsken8n, ni wmil8n oskinnoma waji ktataw8mek nigik, ni wgettaw8n8.","And he commanded the people to sit down on the ground: and he took the seven loaves, and gave thanks, and brake and gave to his disciples to set before them: and they did set them before the people.","Alors il ordonna à la foule de s'asseoir par terre. Puis, prenant les sept pains et rendant grâce, il les rompit, et il les donnait à ses disciples pour que ceux-ci les distribuent ; et ils les distribuèrent à la foule."
8,7,"Ta waj8nabanik wakaswa namasiza, ni Sazo awawasom8n, ni wdellagidamen waji achi nihi ktataw8mek.",And they had a few small fishes: and he blessed and commanded to set them also before them.,On avait aussi quelques petits poissons. Il les bénit et les fit distribuer aussi.
8,8,"Ni wmitsin8 ta wamipwak, ta odemn8 akwjit8zik michw8gan sakwskigek t8baw8z ahaznodaal ali psantak,","So they did eat, and were filled: and they took up of the broken meat that was left seven baskets.","Ils mangèrent à leur faim, et, des morceaux qui restaient, on ramassa sept corbeilles."
8,9,Ta nigik mitsitbanik pab8miwiato iaw8mkwakkezobanik: ni Sazos wm8jagim8n.,"And they that had eaten were about four thousand, and he sent them away.","Or, ils étaient environ quatre mille. Puis Jésus les renvoya."
8,10,"Nitta oskinnoma wgasi pozin ktolagok, ni wdali pai8n8 Dalmanutha.","And straightway he entered into a ship with his disciples, and came into the parts of Dalmanutha.","Aussitôt, montant dans la barque avec ses disciples, il alla dans la région de Dalmanoutha."
8,11,"Ni Pharisees wbai8n8, ni wm8ja taloh8mk8m8n8, owikodmaw8w8 spemkik wji 8shagadaw8bikhodw8gan, wdelli kwagwatskohal8n8.","And the Pharisees came forth, and began to question with him, seeking of him a sign from heaven, tempting him.","Les pharisiens survinrent et se mirent à discuter avec Jésus : pour le mettre à l'épreuve, ils lui demandaient un signe venant du ciel."
8,12,"Ni Sazos wdali msal8damen wdawannow8gannek, ta idam, Kagwi wajiwa pani ngetd8dak wikodek 8shagadaw8bikhodw8gan? Kwina kdhilleba, 8dahaba mil8wiwa pami ngetd8dak 8shagadaw8bikhodw8gan.","And he sighed deeply in his spirit, and saith, Why doth this generation seek after a sign? verily I say unto you, There shall no sign be given unto this generation.","Jésus soupira au plus profond de lui-même et dit : Pourquoi cette génération demande-t-elle un signe ? Amen, je vous le déclare : aucun signe ne sera donné à cette génération."
8,13,"Ni wnegal8n, ni wbozin ktolagok mina, m8jit ag8mek.","And he left them, and entering into the ship again departed to the other side.","Puis il les quitta, remonta en barque, et il partit vers l'autre rive."
8,14,Ni oskinnoma owanalm8n8 odn8n8 pkwazigana ta achi 8da awasiwi kasi tali waj8nawiak ktolagok wibiwi pazgo pkwazigan.,"Now the disciples had forgotten to take bread, neither had they in the ship with them more than one loaf.","Les disciples avaient oublié de prendre du pain, et ils n'avaient qu'un seul pain avec eux dans la barque."
8,15,"Ni wdellagim8n, wdihl8, Wlaskoh8dam8kw, nstatokw wdalik8ttiganow8 Pharisees, ta wdalik8ttigan Herod.","And he charged them, saying, Take heed, beware of the leaven of the Pharisees, and of the leaven of Herod.",Jésus leur faisait cette recommandation : Attention ! Prenez garde au levain des pharisiens et à celui d'Hérode !
